DrugID
DB01598
DB06402
DB00734
DB00948
DB11120
DB00399
DB00393
DB00816
DB00831
DB00687
DB08398
DB02546
DB00655
DB00603
DB13853
DB00882
DB01094
DB00482
DB07232
DB01188
DB06543
DB01380
DB03568
DB01420
DB11529
DB00328
DB01100
DB07706
DB01151
DB00499
DB11716
DB00526
DB05076
DB08059
DB00890
DB01101
DB00007
DB04655
DB00262
DB00293
DB00441
DB00762
DB06825
DB09153
DB00257
DB00183
DB00276
DB01030
DB01708
DB04066
DB00269
DB12418
DB00357
DB00712
DB14322
DB12116
DB11175
DB04630
DB08809
DB11082
DB02994
DB00842
DB00927
DB03733
DB09276
DB04930
DB11152
DB00753
DB00175
DB13178
DB00995
DB06510
DB01357
DB07352
DB00855
DB01165
DB00955
DB01032
DB12117
DB11231
DB00648
DB00412
DB08907
DB00169
DB00371
DB00351
DB00334
DB00623
DB00656
DB01104
DB01195
DB00397
DB01247
DB01511
DB00472
DB00878
DB00857
DB00758
DB01611
DB00727
DB00678
DB13919
DB09241
DB00546
DB00458
DB00404
DB04817
DB01607
DB11616
DB01140
DB00845
DB08805
DB00812
DB01698
DB00848
DB00208
DB01331
DB13644
DB00446
DB00679
DB08797
DB01056
DB00613
DB01045
DB00908
DB11618
DB06209
DB04570
DB03585
DB11390
DB11473
DB02679
DB00772
DB11448
DB00431
DB01075
DB12961
DB11109
DB01411
DB03994
DB00474
DB01222
DB01189
DB01400
DB00572
DB00683
DB00181
DB01351
DB00422
DB00808
DB00622
DB08162
DB00789
DB11783
DB00136
DB01599
DB00177
DB09220
DB06803
DB11576
DB00877
DB04173
DB09313
DB13855
DB05990
DB01132
DB12449
DB00040
DB00542
DB14059
DB08437
DB12618
DB00790
DB12163
DB11673
DB00966
DB09235
DB00575
DB13136
DB00519
DB00492
DB01054
DB00925
DB01275
DB01340
DB06271
DB06824
DB00590
DB00271
DB00806
DB03404
DB01029
DB00275
DB00999
DB09210
DB00659
DB06755
DB01392
DB00230
DB04017
DB00704
DB06155
DB00657
DB00776
DB06230
DB01454
DB01238
DB12220
DB01273
DB00524
DB00797
DB00561
DB01216
DB00444
DB02650
DB01204
DB01196
DB11699
DB01177
DB01143
DB00445
DB00225
DB09110
DB00897
DB12902
DB04115
DB01043
DB00494
DB00850
DB00206
DB04381
DB00176
DB15357
DB12110
DB12129
DB12463
DB00014
DB00934
DB09325
DB11893
DB11091
DB00981
DB11081
DB03128
DB00674
DB01618
DB04864
DB12052
DB00989
DB00382
DB00323
DB00189
DB00330
DB04812
DB00911
DB00246
DB06288
DB00391
DB06730
DB00304
DB13082
DB00312
DB01576
DB13668
DB00457
DB13988
DB04660
DB12458
DB00747
DB12029
DB11562
DB01221
DB07374
DB00144
DB02663
DB00395
DB01545
DB09142
DB01544
DB00228
DB00714
DB13810
DB00143
DB05804
DB09282
DB09157
DB00185
DB04365
DB11133
DB00693
DB13806
DB13950
DB01164
DB00122
DB04841
DB00368
DB13352
DB13345
DB03467
DB00231
DB00425
DB01205
DB01954
DB12153
DB13374
DB00804
DB00260
DB14152
DB04599
DB12693
DB13084
DB00629
DB03088
DB06690
DB00466
DB00235
DB09446
DB12243
DB11127
DB11068
DB05185
DB01003
DB01176
DB00827
DB00892
DB00107
DB00556
DB08947
DB00626
DB01114
DB00893
DB13648
DB11263
DB00833
DB08399
DB00565
DB09255
DB06151
DB01339
DB00200
DB01424
DB01284
DB01337
DB00483
DB00372
DB01495
DB00768
DB01199
DB00728
DB00638
DB01060
DB04828
DB11059
DB00732
DB12146
DB11136
DB01128
DB03614
DB03496
DB11919
DB05258
DB07565
DB00188
DB00643
DB00614
DB04972
DB11558
DB01254
DB00127
DB06408
DB00318
DB00938
DB01610
DB01206
DB00750
DB01328
DB13111
DB13243
DB05088
DB01330
DB12783
DB00451
DB01087
DB00970
DB00861
DB00220
DB08844
DB13145
DB00022
DB09146
DB00352
DB00588
DB00008
DB00585
DB12829
DB01147
DB09198
DB13954
DB00518
DB13586
DB00593
DB14658
DB00409
DB00233
DB00236
DB00301
DB11410
DB08981
DB14154
DB00532
DB00647
DB00247
DB01332
DB01327
DB04744
DB06149
DB01326
DB01438
DB05245
DB01329
DB09555
DB00749
DB01124
DB00190
DB01086
DB00784
DB01131
DB00672
DB01701
DB00227
DB01142
DB09324
DB00461
DB00440
DB00778
DB00870
DB13524
DB00384
DB00417
DB00713
DB04821
DB01405
DB11191
DB00339
DB00545
DB00168
DB00497
DB00327
DB01609
DB00844
DB02703
DB00114
DB01627
DB01563
DB08313
DB06174
DB00770
DB01452
DB01074
DB00636
DB00509
DB01138
DB00752
DB00270
DB15050
DB08964
DB01580
DB04880
DB00401
DB01088
DB00852
DB00243
DB01244
DB04846
DB01240
DB00598
DB01249
DB00692
DB01095
DB04825
DB12923
DB08980
DB06709
DB00696
DB00669
DB11705
DB12947
DB01023
DB09242
DB01193
DB01268
DB00195
DB01020
DB00612
DB09069
DB00866
DB00988
DB00610
DB00353
DB14872
DB00465
DB01009
DB00630
DB00961
DB00533
DB09300
DB00766
DB00450
DB00455
DB00193
DB05381
DB12523
DB00886
DB00342
DB02266
DB09007
DB12789
DB00302
DB14141
DB00637
DB14545
DB00310
DB00881
DB00471
DB00513
DB06148
DB00903
DB01365
DB00673
DB06287
DB05630
DB09401
DB00889
DB09269
DB14060
DB01068
DB00232
DB00628
DB01105
DB00116
DB00498
DB01230
DB11321
DB05004
DB00434
DB00581
DB00173
DB01198
DB13514
DB13600
DB04867
DB00785
DB00567
DB00211
DB11246
DB01077
DB14180
DB01211
DB00553
DB01006
DB12881
DB09156
DB01956
DB12054
DB08831
DB04532
DB14066
DB01182
DB12401
DB04224
DB00229
DB00325
DB11126
DB12485
DB12455
DB00359
DB09462
DB01241
DB09008
DB00745
DB15392
DB00557
DB00349
DB08815
DB15056
DB01224
DB13437
DB06444
DB00985
DB01558
DB01063
DB04896
DB06700
DB13415
DB01255
DB06753
DB00191
DB12445
DB01059
DB14678
DB01262
DB14081
DB00490
DB12308
DB00611
DB09167
DB01149
DB00690
DB04832
DB11748
DB12061
DB01191
DB00245
DB06634
DB04652
DB14539
DB01186
DB01039
DB01418
DB08813
DB11428
DB00248
DB09022
DB11477
DB00579
DB09371
DB00708
DB00296
DB01120
DB00420
DB08960
DB01239
DB00718
DB05047
DB01116
DB01595
DB00807
DB09085
DB00899
DB00633
DB00268
DB01628
DB01276
DB09212
DB01384
DB11148
DB12965
DB00592
DB01429
DB13358
DB13279
DB00411
DB01218
DB01002
DB00379
DB12712
DB06770
DB04957
DB00933
DB06762
DB12481
DB00187
DB08954
DB11141
DB13108
DB13089
DB02587
DB14208
DB00680
DB00204
DB00308
DB00640
DB09004
DB00922
DB01297
DB08901
DB06727
DB00280
DB11738
DB00436
DB06637
DB04868
DB00346
DB01228
DB01154
DB01409
DB01427
DB00332
DB01626
DB11387
DB08826
DB13508
DB12212
DB04855
DB11095
DB00278
DB00686
DB13169
DB00001
DB00823
DB00063
DB00721
DB09070
DB12290
DB06154
DB15381
DB04540
DB09055
DB00800
DB05262
DB06725
DB04725
DB01296
DB00814
DB15304
DB09393
DB03884
DB08842
DB11100
DB08845
DB03566
DB03793
DB00345
DB11846
DB11937
DB04272
DB15023
DB04942
DB00139
DB01575
DB00580
DB00469
DB01178
DB11753
DB06823
DB11785
DB12160
DB13167
DB06736
DB04910
DB13868
DB11251
DB00214
DB02656
DB00946
DB00520
DB00362
DB02513
DB01263
DB11118
DB00697
DB00589
DB00918
DB00706
DB00568
DB01162
DB11980
DB00824
DB00936
DB00716
DB00901
DB00549
DB01364
DB05552
DB02527
DB10345
DB01366
DB00764
DB06739
DB01408
DB00920
DB08855
DB11858
DB00983
DB12248
DB09273
DB00180
DB03849
DB02261
DB07715
DB00874
DB04576
DB01656
DB01288
DB07615
DB09203
DB15394
DB00909
DB03575
DB06445
DB06691
DB06179
DB01185
DB12577
DB00801
DB01520
DB02272
DB13828
DB11371
DB00967
DB01497
DB14972
DB00341
DB00134
DB00979
DB00555
DB00577
DB09084
DB14682
DB02145
DB00263
DB02530
DB00677
DB06283
DB00387
DB00906
DB00376
DB04844
DB13781
DB00408
DB00862
DB00056
DB01019
DB09232
DB01203
DB01173
DB13467
DB13944
DB06819
DB12672
DB00947
DB01407
DB01261
DB04104
DB01285
DB01435
DB02424
DB01130
DB13168
DB12299
DB00146
DB05458
DB01037
DB01018
DB00289
DB03886
DB03310
DB04789
DB01796
DB00118
DB01752
DB08966
DB00151
DB03766
DB00360
DB04786
DB14104
DB11080
DB12422
DB12551
DB11481
DB00924
DB08992
DB00820
DB00356
DB01250
DB01161
DB01106
DB01079
DB09216
DB00809
DB00935
DB00991
DB00720
DB01137
DB01616
DB01084
DB01015
DB00213
DB06827
DB06763
DB06144
DB01267
DB11757
DB09225
DB06216
DB12946
DB13511
DB09286
DB05687
DB01184
DB00508
DB08922
DB00392
DB01624
DB00810
DB00875
DB00737
DB01623
DB12257
DB00621
DB03366
DB00609
DB00726
DB13520
DB01403
DB12930
DB01171
DB11735
DB01488
DB02207
DB12867
DB12710
DB01058
DB09185
DB14189
DB00234
DB00830
DB00535
DB00218
DB04665
DB00207
DB08995
DB00344
DB01215
DB09278
DB06756
DB01428
DB09567
DB13172
DB12319
DB01419
DB00179
DB00042
DB00429
DB06196
DB01036
DB14981
DB01422
DB12695
DB00170
DB11447
DB00707
DB03419
DB15464
DB12300
DB08633
DB12001
DB12662
DB15274
DB12870
DB06515
DB01483
DB02285
DB00083
DB01214
DB00805
DB01010
DB09166
DB00266
DB01062
DB04838
DB12328
DB12442
DB12380
DB12289
DB00035
DB06210
DB13125
DB04275
DB00884
DB12536
DB06789
DB06272
DB09526
DB05983
DB06769
DB06263
DB03255
DB05773
DB12480
DB09383
DB04703
DB05882
DB03227
DB06693
DB01588
DB00724
DB13750
DB13833
DB08856
DB06707
DB08868
DB08950
DB09477
DB12093
DB09202
DB01246
DB09152
DB00976
DB13307
DB00723
DB01210
DB06711
DB08550
DB00527
DB04948
DB08838
DB04861
DB11373
DB06587
DB00953
DB00964
DB09133
DB00670
DB01170
DB12465
DB01192
DB00067
DB13775
DB14103
DB04485
DB00803
DB01529
DB00756
DB01004
DB01605
DB09023
DB00742
DB04165
DB08830
DB09145
DB00132
DB06393
DB08799
DB08834
DB06204
DB01614
DB03619
DB02175
DB01880
DB00733
DB09407
DB12083
DB12072
DB12647
DB00990
DB06629
DB04960
DB13063
DB04905
DB11641
DB13971
DB11869
DB06249
DB01933
DB01126
DB11674
DB09086
DB13953
DB12039
DB15359
DB12697
DB12028
DB00336
DB04258
DB12764
DB04845
DB11431
DB00539
DB05424
DB02342
DB11663
DB01259
DB08905
DB11544
DB14371
DB11651
DB12316
DB11665
DB00140
DB00019
DB11400
DB09074
DB04574
DB11357
DB01852
DB04253
DB06660
DB01324
DB12661
DB08816
DB01166
DB00467
DB13110
DB00671
DB00618
DB14640
DB00781
DB11072
DB11151
DB11309
DB01776
DB09357
DB01022
DB09449
DB00760
DB06750
DB01141
DB14815
DB01208
DB07767
DB07931
DB06777
DB02203
DB08916
DB09330
DB11363
DB06246
DB09063
DB11737
DB06626
DB06589
DB12769
DB01179
DB06176
DB11142
DB11450
DB00796
DB12945
DB09072
DB00284
DB03587
DB04854
DB01688
DB06719
DB06536
DB08987
DB13961
DB05407
DB12758
DB09064
DB01048
DB12982
DB06199
DB06749
DB09369
DB08818
DB01253
DB02054
DB05829
DB00939
DB04926
DB11864
DB08927
DB04888
DB06800
DB06455
DB12278
DB01506
DB12833
DB00854
DB00837
DB02056
DB11315
DB06262
DB06554
DB04829
DB05316
DB04325
DB06454
DB11186
DB09238
DB00403
DB06694
DB09304
DB02105
DB02079
DB12518
DB13845
DB01367
DB06623
DB09186
DB11268
DB12622
DB09201
DB05171
DB04528
DB06527
DB01622
DB11412
DB03040
DB02375
DB14184
DB12450
DB01677
DB12736
DB08908
DB08899
DB12539
DB12665
DB04819
DB01602
DB00792
DB00427
DB12263
DB13293
DB00484
DB01073
DB01437
DB08329
DB12358
DB03880
DB08841
DB06506
DB00217
DB05099
DB01537
DB04840
DB00691
DB02701
DB06712
DB05229
DB06479
DB08814
DB00685
DB15335
DB00015
DB04953
DB00485
DB13242
DB14151
DB13179
DB01044
DB00222
DB00414
DB04878
DB08833
DB01430
DB00559
DB13802
DB04348
DB08940
DB09389
DB00972
DB00426
DB00711
DB00826
DB11659
DB04468
DB05786
DB13154
DB02232
DB08936
DB13251
DB12900
DB03193
DB01515
DB03796
DB04257
DB04876
DB06292
DB11874
DB11642
DB08860
DB08969
DB11664
DB01014
DB11780
DB02073
DB11113
DB14090
DB03166
DB09221
DB02300
DB11831
DB00836
DB12770
DB04566
DB00505
DB04751
DB11158
DB04690
DB00249
DB05134
DB12162
DB06328
DB11234
DB02659
DB05246
DB06470
DB15339
DB04519
DB01352
DB00402
DB06792
DB01446
DB12478
DB01129
DB05305
DB00905
DB00885
DB13036
DB04447
DB05168
DB01551
DB00969
DB06274
DB01591
DB00496
DB09272
DB11089
DB05137
DB00849
DB01232
DB00375
DB01291
DB14160
DB00006
DB13400
DB00757
DB00952
DB00956
DB01348
DB01744
DB12472
DB01416
DB01547
DB00771
DB00828
DB01421
DB04866
DB01108
DB02638
DB08820
DB00419
DB01600
DB00978
DB12436
DB06812
DB09301
DB00027
DB00452
DB13495
DB01942
DB06159
DB04842
DB11181
DB06698
DB00913
DB01093
DB01301
DB11137
DB09068
DB06594
DB01021
DB09245
DB11696
DB09307
DB14649
DB09194
DB00069
DB01553
DB01559
DB05964
DB14533
DB04818
DB12582
DB09244
DB13876
DB14643
DB00337
DB01061
DB13813
DB11994
DB13266
DB11582
DB01321
DB08951
DB01220
DB09285
DB13795
DB09019
DB00702
DB09093
DB01012
DB14540
DB12553
DB04552
DB13960
DB03266
DB13306
DB11396
DB14075
DB11304
DB01047
DB13747
DB01013
DB08971
DB12173
DB11496
DB00676
DB12709
DB00288
DB11198
DB01726
DB14199
DB14187
DB00880
DB01067
DB13732
DB09199
DB14088
DB00912
DB00731
DB01828
DB15379
DB14377
DB11056
DB09231
DB05518
DB12491
DB06335
DB11827
DB00930
DB01306
DB06655
DB00616
DB12771
DB10551
DB01638
DB15293
DB06258
DB04120
DB02021
DB13367
DB02712
DB03459
DB09089
DB05790
DB01157
DB09026
DB00954
DB13011
DB00447
DB06448
DB02169
DB05660
DB08861
DB08626
DB09290
DB11156
DB11086
DB09087
DB06439
DB11282
DB12598
DB09487
DB08948
DB12293
DB01096
DB06458
DB12752
DB00528
DB11409
DB00919
DB01148
DB11063
DB09209
DB01333
DB01150
DB14015
DB08896
DB09257
DB00364
DB09115
DB08958
DB00835
DB06247
DB04982
DB06195
DB13399
DB02315
DB13471
DB01486
DB12610
DB12931
DB00486
DB13313
DB01283
DB00751
DB01294
DB08810
DB13861
DB09134
DB09224
DB04571
DB06786
DB13044
DB02852
DB03852
DB15462
DB14008
DB09227
DB02044
DB05511
DB13105
DB04879
DB02010
DB09009
DB12727
DB02557
DB06212
DB04898
DB11195
DB04573
DB11979
DB12474
DB15127
DB01791
DB00873
DB12751
DB02999
DB05885
DB12338
DB05541
DB07477
DB01320
DB00303
DB06723
DB03759
DB04699
DB13832
DB13882
DB11892
DB00560
DB12343
DB11964
DB01579
DB06811
DB03811
DB04299
DB12245
DB08934
DB00442
DB11752
DB01265
DB02772
DB02262
DB00547
DB03323
DB02296
DB11599
DB13943
DB00984
DB12792
DB13723
DB15136
DB09289
DB13024
DB13751
DB11478
DB04327
DB01509
DB08439
DB06728
DB12944
DB04951
DB00910
DB05943
DB03895
DB11629
DB05232
DB02317
DB12843
DB01425
DB11656
DB03516
DB04076
DB12545
DB00488
DB01117
DB00478
DB00869
DB00287
DB00654
DB00449
DB07996
DB01194
DB15334
DB06641
DB11890
DB06809
DB04106
DB01700
DB13014
DB11119
DB12948
DB06549
DB01997
DB06715
DB03138
DB05321
DB11366
DB01055
DB14010
DB00660
DB01441
DB13875
DB00719
DB11669
DB06153
DB13532
DB06796
DB12604
DB11512
DB05403
DB00464
DB00662
DB06558
DB13863
DB12667
DB00552
DB05057
DB03401
DB08836
DB01583
DB01917
DB00380
DB05549
DB06460
DB04899
DB11829
DB00261
DB12082
DB04883
DB14639
DB13866
DB12371
DB11678
DB01280
DB08953
DB06147
DB14250
DB11171
DB13210
DB11342
DB02224
DB06695
DB04831
DB05109
DB09075
DB06682
DB06689
DB01282
DB13174
DB00569
DB04932
DB04823
DB00644
DB01844
DB12216
DB00299
DB06368
DB12531
DB09102
DB09296
DB13920
DB09183
DB09297
DB05060
DB06290
DB09027
DB04862
DB05521
DB11974
DB11689
DB14061
DB03068
DB12326
DB05420
DB05260
DB13124
DB13918
DB00460
DB12181
DB11446
DB08972
DB03206
DB13277
DB01878
DB05808
DB13259
DB13872
DB01072
DB00791
DB12832
DB13025
DB12385
DB02329
DB00701
DB13598
DB12131
DB07954
DB06733
DB05409
DB01548
DB06354
DB04714
DB13099
DB11093
DB01070
DB13689
DB06410
DB07795
DB14038
DB06468
DB00491
DB01090
DB00119
DB09081
DB07118
DB06533
DB09298
DB01620
DB08925
DB05271
DB09118
DB04872
DB13627
DB12111
DB02116
DB12890
DB06264
DB01560
DB15096
DB14044
DB12361
DB11252
DB13009
DB04038
DB03902
DB09265
DB03603
DB04417
DB09097
DB01071
DB12379
DB00891
DB09214
DB13026
DB14125
DB00606
DB06281
DB13064
DB13563
DB14217
DB08807
DB01359
DB00651
DB09229
DB01718
DB09233
DB00212
DB09206
DB01295
DB00093
DB13757
DB12230
DB12350
DB00226
DB01134
DB09236
DB13312
DB00782
DB13792
DB07720
DB12017
DB06780
DB01399
DB00980
DB09015
DB04920
DB02925
DB00876
DB09279
DB11842
DB12221
DB11623
DB03052
DB09511
DB05367
DB01490
DB06403
DB09418
DB14176
DB13231
DB15073
DB04870
DB09378
DB09020
DB00872
DB13587
DB12492
DB03147
DB13393
DB09059
DB02097
DB01612
DB00418
DB09205
DB08985
DB09230
DB12092
DB03904
DB11610
DB08946
DB13056
DB06267
DB13946
DB03701
DB05869
DB01139
DB13628
DB11906
DB12996
DB04976
DB07338
DB11123
DB04221
DB02255
DB03760
DB13963
DB05212
DB00198
DB01589
DB00962
DB05490
DB05974
DB09129
DB08887
DB06663
DB12193
DB01127
DB04343
DB09135
DB01672
DB08881
DB03615
DB01377
DB12407
DB11966
DB00646
DB01685
DB12091
DB13518
DB01000
DB00689
DB02325
DB07950
DB04824
DB07301
DB14192
DB04513
DB09147
DB05010
DB04892
DB12327
DB05422
DB01675
DB11426
DB09031
DB06608
DB13132
DB11948
DB00137
DB09053
DB09054
DB04335
DB04822
DB01608
DB12405
DB14065
DB11468
DB13042
DB00340
DB09239
DB01180
DB11742
DB00216
DB00383
DB06816
DB00251
DB00902
DB13865
DB12681
DB09215
DB00932
DB15246
DB12831
DB02736
DB12938
DB12298
DB12176
DB13232
DB04166
DB12148
DB13544
DB01433
DB05223
DB09346
DB05015
DB12985
DB00365
DB08903
DB12901
DB11828
DB04179
DB05524
DB04865
DB11697
DB06813
DB06708
DB06697
DB09000
DB04938
DB12307
DB06235
DB00004
DB06704
DB13811
DB08912
DB05719
DB11467
DB07101
DB01051
DB01034
DB04977
DB02024
DB08911
DB03410
DB01892
DB02115
DB11130
DB05266
DB04869
DB12228
DB00998
DB11456
DB11459
DB06345
DB12802
DB05003
DB00050
DB08880
DB08837
DB00504
DB00416
DB15427
DB09543
DB11898
DB01153
DB06440
DB12073
DB06595
DB12649
DB00385
DB05063
DB06810
DB13071
DB11460
DB01319
DB12885
DB13153
DB06245
DB04833
DB00219
DB00377
DB00931
DB14881
DB02757
DB14056
DB11134
DB11617
DB06261
DB04813
DB04594
DB11423
DB03010
DB04741
DB04581
DB02123
DB14057
DB04849
DB15051
DB00432
DB03553
DB06532
DB09288
DB07841
DB08230
DB07780
DB02640
DB12459
DB05668
DB05513
DB11638
DB12684
DB11940
DB05817
DB05959
DB12226
DB06603
DB12812
DB09078
DB12617
DB01152
DB11061
DB00839
DB11981
DB01702
DB02134
DB06743
DB12749
DB01472
DB01264
DB11635
DB11552
DB14011
DB05220
DB01135
DB00099
DB11273
DB06333
DB04871
DB06586
DB00324
DB09013
DB00896
DB09496
DB00017
DB03644
DB09267
DB05295
DB06285
DB06202
DB13453
DB01466
DB00868
DB09099
DB11359
DB06738
DB00710
DB06266
DB11640
DB01245
DB06206
DB06654
DB03205
DB01478
DB08823
DB08806
DB00194
DB11830
DB01606
DB00748
DB09422
DB01231
DB11720
DB06742
DB14138
DB02746
DB13318
DB12064
DB01412
DB02417
DB11219
DB11577
DB06194
DB04884
DB06772
DB12066
DB00665
DB11430
DB12415
DB04996
DB05434
DB13066
DB05812
DB00020
DB08801
DB01260
DB00799
DB12369
DB11157
DB08877
DB01581
DB01415
DB14007
DB12155
DB00311
DB04688
DB12863
DB05252
DB04582
DB12980
DB04895
DB01482
DB00705
DB04242
DB00138
DB11989
DB12172
DB09223
DB12579
DB00767
DB09003
DB08986
DB11677
DB07558
DB01447
DB11774
DB05708
DB03817
DB09119
DB05087
DB01121
DB00147
DB06240
DB01299
DB06201
DB13772
DB09028
DB13740
DB13261
DB14566
DB02621
DB00423
DB12979
DB12273
DB12313
DB15398
DB00600
DB00846
DB13643
DB13114
DB11386
DB06696
DB11935
DB04918
DB04911
DB01066
DB00558
DB06817
DB06414
DB01155
DB04835
DB06228
DB00041
DB08893
DB00736
DB00634
DB06203
DB06211
DB00754
DB06822
DB13155
DB12355
DB02967
DB13729
DB13299
DB06160
DB06677
DB08978
DB11490
DB14028
DB01615
DB13777
DB09204
DB06726
DB01158
DB12340
DB00038
DB14909
DB12321
DB01125
DB00154
DB06441
DB11085
DB12429
DB11358
DB06804
DB12864
DB11820
DB12954
DB11637
DB05154
DB11921
DB09125
DB06207
DB09488
DB01078
DB05421
DB09005
DB05191
DB11306
DB14054
DB04944
DB13911
DB11778
DB06469
DB12874
DB04886
DB06497
DB00109
DB06401
DB11614
DB00256
DB06406
DB12314
DB02292
DB01163
DB06219
DB00963
DB06751
DB00192
DB04145
DB08690
DB08983
DB03864
DB00223
DB02178
DB14186
DB14197
DB14188
DB13346
DB14201
DB02362
DB11153
DB09472
DB09495
DB14025
DB02877
DB09308
DB11943
DB06759
DB12242
DB11909
DB12614
DB04160
DB02137
DB00011
DB09002
DB01571
DB09352
DB04947
DB01462
DB05875
DB01525
DB02377
DB05676
DB00145
DB00348
DB06538
DB14064
DB15261
DB12138
DB12270
DB07941
DB12140
DB03209
DB08961
DB01251
DB06480
DB12572
DB04856
DB08890
DB01046
DB14050
DB00047
DB01927
DB03347
DB02570
DB03085
DB00551
DB04707
DB11581
DB00538
DB01349
DB13790
DB09250
DB01201
DB09335
DB03594
DB00576
DB02691
DB09460
DB01597
DB12670
DB07402
DB01353
DB09234
DB09056
DB11901
DB00645
DB06282
